f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,label
-0.3051944358691334,-0.31560519221337446,0.914721659978124,0.3311085987888916,-1.1760957610890912,0.5817521547869109,3.85938447093162,0.5467236594639022,-0.7597937926592375,8.672334915203894,0.5697952741146146,-0.3422394078121557,-1.5631168560717694,-5.309056425416526,0.24935968851769869,-2.5820823889359548,4.366715083065195,1.169430632028623,0.847098748123617,1.070101210436677,0
1.7030916491716026,-0.6567652700532576,-0.1952142328712587,-0.3032980528606768,-3.27211543660814,-0.5955726589948328,4.333473541213397,0.9780526434692016,1.098803977641679,0.571528593941201,-0.7268542161336535,-8.217568492945357,-0.5420761188886856,0.319621638406,0.16407814653903702,0.4753540884096975,-1.402270670876058,-1.8443436266270974,1.345046431674481,1.8993688294684388,0
0.07006331207096742,2.0579109755793477,-0.037862675342068566,-0.29876495421562715,0.008101356352280042,-1.0520608238662257,-1.9879176802469698,-4.070444858734962,-1.7156034745495077,-2.3766197257469073,1.52946167693776,5.624894676515665,0.5882302570472864,1.3164464215993665,-0.20371690185873112,-0.3405788681803552,-0.11757958744907004,-0.5917002184570483,-0.04087173474758221,1.9819010319447683,0
-0.0843661081599847,3.6963773543007283,-0.6849601588601186,0.4635799608753798,-2.4316310908224734,1.5599250900715196,-1.6035308026250614,1.7510790804347889,-2.2527340469676043,2.81183139486171,1.763380192215183,3.0010006650532035,0.03387985259130227,-0.1281320100626011,-0.01389659233943844,0.9798279974976204,2.168111154508494,0.7515609451905507,0.7016881129534824,2.0266937749141976,1
0.07982631087052539,1.0305908944042401,-1.2614022713147566,-1.0806158388740643,-4.641358390776378,-0.6474244011417775,2.465064381935399,-1.6176765610299886,-0.31266759213260753,-4.578016861406087,-0.9651400399919081,-6.274542411587002,-1.586833114671579,3.8853638365129344,0.45426254449875236,1.8428132671208286,-1.0250656130520432,-3.074603848840589,3.9536672530439287,-0.18510971166271917,0
2.691147858148664,3.7503625646180097,1.656759620340487,1.3606921315110985,-0.6125870297224474,0.9082152143206161,1.4005581774827516,1.9227998843427878,-0.5264469913940935,1.9377269832030426,1.8774600725653778,-1.223147383746581,-0.16564665188508007,-1.8921159028001895,-1.244532285060451,1.619057419503641,-1.5556797857916347,-1.8814436040958984,-1.4188951662232268,2.3297814042311886,0
0.8064874297068882,1.8532454039540849,0.8607572064758514,-1.5571482397012242,-1.611202843779974,-0.49971367389095084,1.1226425050000732,-5.461098974628519,1.1370161583831044,1.467835889045634,3.38385424308837,6.945285333150096,0.4667992512612512,-3.7780496473968372,-0.6301517491791585,2.9966828386091597,-3.3477626506609113,1.2478802047893902,-1.2310848886478896,2.0388147892559827,0
-1.8504318608401806,-2.1866161057022215,0.6008113565545742,0.08365583887536976,0.06034689977010266,0.27475759157726026,1.1189520042014645,0.283103922986343,-4.772193410508934,-0.1895284465704833,1.410581417923027,-3.0804558541252907,-2.356032203253282,-2.729555154318523,-0.7784536703881109,1.1803180706402085,1.3199773335544083,-0.5425117408739741,3.5303945362254248,0.8965708230810165,0
0.4829543451193201,1.3853406620126965,2.3136792749931856,1.5750874476470673,-2.5173536804186636,-0.7411115997263558,1.3495367705220032,-2.4987791903463608,-0.20027974562585904,-0.22233763532305786,-2.3966268253966554,-1.0387825587864332,0.4905443488850791,-1.2055797352723565,-0.6330728664685867,0.669344153398592,-0.8200084962706894,0.8654228526907275,2.034449667537369,0.1369658614995266,0
0.07434361831042831,1.2800385500913598,1.6837741432217648,-0.07053916039576012,-1.3507483293385614,1.111864527562415,0.58266242846569,-3.1813834222561708,1.5477043388115743,0.8264195701817322,2.7194130846136133,4.669297879259627,0.023591098232929618,-1.0266771275215345,-1.294995855224287,1.9063747818985952,-0.9676109876920672,-0.16764826506566677,-2.7178899883185603,3.2993099142896396,0
0.4803576531944336,-2.0307778025596708,-1.2911722673526445,-0.7094748901282936,0.2256722836393137,-1.2801254597992604,1.3836049647214472,-3.1456149685906722,1.3458214522598806,-1.4998684831834574,0.14262641764632122,1.0558778210271924,0.12326961088221922,0.2898134528610874,1.0751836468658431,1.7366164147269867,-0.1313534353607494,0.8029197501260412,-2.4078376523715264,3.4813305927021014,0
1.8803760499003424,6.911778266339854,-0.8659191415596995,-0.9895907777339498,-2.0212024311772123,1.69795701276949,5.2394187485910235,-2.9937706328360276,4.55095688551237,10.530907919137961,2.8094304926494846,4.941368043781349,2.1936654913964455,-1.9560394509080061,0.6639236044331744,-4.295780450840527,-5.995854927209368,5.060677674727643,2.065328012742231,1.825592984974677,0
-1.8610420091527147,0.8881939233338476,-0.1667002137855933,0.27315542570901946,-0.28126812510275223,-1.7544909309721681,3.6224010822823214,-0.34296959828504836,1.6990683064242367,7.428953998832824,1.629278186326621,1.3796077401448696,1.0334155541630272,-2.2932209214270056,-0.2785184775021544,-2.627878229075872,2.1226563124763507,1.614391539546133,-1.522204317823824,4.0695090057109695,0
-0.05804660776962293,3.669297281252156,0.32495192934893596,0.24490522645314736,-2.0950681484318294,-1.1708295374079691,1.9243133534935821,0.10931104467991704,0.5293354278791085,-0.5344350929911791,2.9200719354354865,-2.730794723708253,-0.8235638356005235,2.915623633719353,-0.8996257843783081,-0.6797170657488734,-4.756313193394927,-2.3149192948958546,2.9158021204274913,0.25650253462495665,0
0.10322612020027797,0.757187387932845,1.352385515175208,0.5387062413561753,-0.17166542118455275,0.8794944654980527,4.193279459439795,1.6552022980026462,-1.1913363017376042,1.164346262148778,1.863595340341913,-7.329458394349012,0.5592533139418954,-1.5324833171389716,0.7549901495932537,-0.5265461283509985,-3.3096143736822836,-2.1523219345863565,4.19039211139113,-0.2409888055997993,0
-0.6104065660737404,6.337049784540526,1.3189354863188476,-0.5639038223669343,-1.0811885038235776,-0.5883393656336824,2.922468990408589,-2.6189040457420063,2.8828415448407947,2.371322626783334,3.8271336399615583,2.0823611891643155,0.27027330900687996,-0.3621229702579789,1.189464290736239,-0.7616563214082253,-5.5111381511527995,-1.4564211362248154,0.6315294409657728,1.967087228571637,0
1.4203077835216888,3.6818006786821735,0.5504631692520378,-0.11859217389592083,0.40796083539702344,-1.1582515638117687,0.4273791732289791,-1.2028888508176654,-0.24615014962690418,-3.0042523482174985,4.258418800644137,0.795482147312843,0.7164460330380801,2.6684533889760482,0.023874232369742593,0.5930870655737823,-6.684266641458581,-2.4075569762018336,1.8486400144420534,-1.1970872374398702,0
1.0115295364402739,2.864937897562692,0.18852896687970286,0.7620683396055451,-0.6110168270851559,2.170064828800711,1.3659332480443103,-0.6217023132822754,0.4519707615988229,1.3465568245517534,2.67153049946279,-0.31010552820561993,0.6891215922251438,-3.4135390658273637,-1.346240440332204,0.8605462493535604,-4.775344082795232,-1.568332332982874,0.733566481313719,0.7070009358156633,0
0.1665226380146625,0.9463079467281206,-0.17337083171698273,-0.036961029972976484,0.909048947386236,-1.4084328830511774,-0.23825540552245128,-0.8414815661446333,-0.5541839370909902,1.990941699790476,2.4995251464488035,3.5327234822908617,1.0424197349169535,-2.0993138091341295,-2.001297318472021,-0.5461199106827559,-1.0986128578209846,-0.38485471134539484,-1.8702389886510806,1.4878185987286332,0
-1.0095957671904685,-1.977112821421259,0.4359836291427666,0.014011800130187099,-0.6668634646584033,-0.5697138312558333,1.552302022064336,-0.8118141096076836,-0.12786324717406872,-1.7345823534087954,-1.24038084287178,-3.9083775331012496,-0.7167774341248836,1.3107067722283232,0.050152563594140755,-0.459681061455423,1.3837264839642738,-1.950010386323211,-1.4581391358564932,3.5028316708330833,0
0.279009880186144,1.202396172517767,0.600197028529664,0.0808481507086878,1.5046381736859424,-0.4375684500077802,-0.6487891142395039,-4.088982510380058,0.7848415611730213,-1.4347512919391237,-0.928825602174874,3.7632112965055313,0.2690730284112348,1.2774599239564264,-0.12083758212865964,-2.2165926736501436,0.06214173830468761,0.28301601835903667,-1.6621337296707823,2.9558917288145623,0
-0.0956755977474669,2.243749659656215,-1.8337680489102535,0.7916120484791229,-2.248484889016271,0.604713367574012,-0.3041229130360539,-4.996521955063159,-1.0950270268433149,0.09472135337892564,0.4593186667097974,5.344294212142826,-0.790118367845317,2.016935943401228,0.7174465326628371,-1.7371644101796737,0.41730416684169946,1.6806833110473072,2.7059529768282866,0.7691909717956094,0
-1.244617923941652,4.452486025717259,0.3955752307558349,2.528654673525277,0.12975426271772061,1.3430109428804056,-0.26858673241098296,0.9994247861064245,-0.5963067990276522,-0.6271564766460757,0.28997152703924833,-1.041865071612741,-1.0190615224912245,-2.0950281297393087,0.3371734651795789,1.5501932480438017,-0.6588558954421679,-3.055758269542068,-1.1098072787424966,2.0810191455659135,0
0.5310846994830453,-3.325454610917644,-0.12957610120503985,-0.957691545005712,-2.2393736675047613,1.0205216854008003,5.145064798820142,-0.44865060115326516,0.838387079881399,-2.0839840310297024,-3.3123553061454336,-10.82306526696717,0.5517129994934116,2.473370950904292,-0.7725677018350395,-0.478754917006464,0.6305855461603493,-1.1022871793941218,3.003196234133953,1.8256067675183867,0
0.4757648065227125,1.5495081053726358,-1.107198771807324,1.1716032155749438,-1.601563975132383,0.4782703168050565,2.9086419972355504,-0.6151763265314629,1.7900603409101494,1.2691927666974647,-1.8125771366240224,-3.304218629552483,-1.1656468112695098,-2.34467181954244,0.73764813341868,1.1729976184581374,1.5739719392165097,-1.4936955708487352,-1.3901407352660895,3.1831760138474623,0
-0.04695616629608003,3.5463864173868256,1.833179836163433,-1.2146223099790403,-2.817151859688985,0.1657386701868162,-0.37925293709589925,0.18643124942488254,-3.159978542757722,1.8598123922149654,2.041284752960076,1.601182574115087,-0.1291223222389035,-2.0323191634227293,-0.3364801340589699,0.9679811206125203,-0.8093374876031192,-0.703847328597813,2.7645047025178755,-0.8899260573099581,0
1.3329939000398794,1.461492623821034,-1.7948711141371236,0.2430485414215117,-1.4874200317901065,-1.526635039004813,-0.4329672334075396,2.122154263599617,-2.982698778350424,-0.7390390699193742,1.5745591798755676,-1.3104024214804235,-1.1379259854843016,-2.34866887447269,1.3379427333352418,3.0352341093322495,-0.8157943093987383,-3.4523477934184714,-0.4895679702542888,-1.8371499884333926,0
0.8557498407547768,1.9650108897874166,1.1704831969149043,0.5705885015112385,-2.2565695680437203,-1.5000358831341716,3.8911364353871267,-1.9251535859667321,0.5476419979816542,1.5600007919504972,0.8144843685058879,-4.20279038580536,-1.2071473707320566,3.608603135205091,0.9267041816862801,-4.605501422128912,-0.35623840570199716,-1.0083943675566727,4.617896019738499,3.209953990545518,0
0.5603215753632992,0.843542494799453,0.08235533522892588,-0.5064610997827741,1.1003764761022974,-0.5452035677204423,-2.2488694184676032,2.175155048143718,-2.9680913504392903,2.1629094689397825,5.733228147960581,5.927689272167931,-0.36106005485584486,-7.167231007261902,-0.5737614356361121,5.8364688189469875,-1.9615291325518935,-1.0293983509764113,-3.773485275222468,-0.550901088109703,0
0.27253582679529653,0.5897204714005344,0.10808749446980766,-0.02286218213888944,-3.6051442795667494,-1.251013408789017,2.116043583938268,-4.202918788980007,0.043958231333231845,-2.823593545829919,-0.040664430288235964,-1.633889416961679,-0.7944088314241492,1.6338527247015509,-0.2602300795271312,2.0329141481315682,-4.136042951392132,1.53129117894261,5.056093939458649,0.19342240366794283,0
-1.4852796353217228,3.5545377730257006,0.3823050915451469,-1.5807421956714576,0.5662724799048087,1.4375327694622995,-1.6808590774425598,-2.306620988989281,-1.0892885554497762,-4.38787875605989,0.9862215765308505,1.3047404073716233,1.4528188098182848,1.5362467028787177,1.5341619693751865,-0.15716223393208195,-2.094781337334256,-3.335064243666832,0.575524275737592,1.1040274598347786,0
0.30424380031588977,1.6412616287867874,-0.9713680587025375,0.7911396793441207,-2.745786807015232,-0.4546573463229577,0.37677932952152715,-2.2912013062193357,-1.7468256647559652,-2.6068860075794817,-1.1033572524915556,-0.7736566227093117,-0.10922529197628546,-0.18136316565097432,-2.1396538306370596,2.3647278446326183,0.397405938729978,-1.2314941742172385,1.8534226091986903,0.2842896193318546,0
-1.4257696416104837,2.251374350902802,0.36755082394902067,0.33107991239279305,-0.6263931778015448,0.48683214195194663,-0.8685078228496537,-5.234641331797132,1.337802648394419,-0.5498903428514081,1.3744961181418995,8.219536505846492,-0.7118144886436157,-0.18021284105796098,-0.6169921472349665,1.040462022924958,0.1915920280299941,-0.3438853590582376,-4.058186800075748,2.377697578022212,0
1.1313589782764106,1.5256938728376848,-2.6264083521321293,0.611340805312437,-0.5989816888054456,-0.4021261474578635,-3.2607430901621393,3.900520206264877,-1.8951296238335766,0.020203915115553497,1.7933932679976043,-3.0185220567009794,0.3175884686683573,-0.6439656649519447,-0.9071184975588998,-1.2229131830534006,-1.029568471943782,-1.9817404180917344,2.3669275986506113,2.876087146688393,1
-1.1169468258908892,0.7010884935069797,-0.4735159533123383,2.216662479973759,-4.187900962386088,-0.0061902351877520904,0.3106010758003346,-1.6335097776168699,-4.625267177323797,-4.337862602932179,0.3878925562226586,-3.3603656511436824,-1.3020274605857605,-0.6457250272227166,1.0786116236095726,4.723863375267472,-1.4863922549337603,-1.4238036833287628,4.879011977813946,0.465462890181216,0
-2.325000973466759,1.347533296001274,-0.6078592550658751,1.8798905173563276,-1.0956454409573033,-0.49095183914289986,5.194508502391512,-2.5097543152797224,4.039822963712914,5.457501342491609,1.2288420620505465,0.2397877667310434,-0.1811509508330011,-0.4763317012698445,-0.04916648120711384,-2.1526457939182526,-3.2429400968686664,2.5657211832234275,-0.3814528014732719,3.0113489502085944,0
-0.7679492037526187,1.6825033530667417,0.24193585246352647,-0.13752298709892694,-0.9034483545860889,0.6727376081059684,0.882837027186982,1.28114842374743,-0.979518319250362,-1.3808709501856387,2.0564928120839876,-2.3087211836154924,0.44500412257488786,-1.6848773910762243,-0.9305453442719761,3.6932018881822803,0.735303888835249,-4.510235066923672,-2.0597192875830195,2.1846716980890877,0
0.8829197600963794,-0.945876822033856,0.25114528162459676,1.6864931125888736,-1.8928526472906007,-1.5708789158469818,-3.3698176475882464,-3.9302586752966713,-2.449677166063683,-10.594066883407368,-2.1001224471031734,-0.13170056650883336,0.9754850641828703,2.5150087828419094,0.1505252186068216,4.791953484223283,-1.1856850370349274,-2.8325449666602127,0.9571004541877197,-1.3276176146323264,0
1.897211601587053,0.05799889003936454,-0.5273215665268708,-0.7638810102536694,-1.085099844413997,-1.180262786941433,0.9026700923838867,2.066591098542857,-2.124755061538084,-4.541226098774881,-0.7131568784235962,-8.366031870225797,1.134401959912337,0.9453001191261496,0.1694615898657349,0.8997087928574827,-1.6453684065838838,-5.546463977362338,1.8038760312612074,-1.2619581571645724,0
1.1324057283259692,1.9468080955330522,-0.8190573171793495,0.10748541084835199,-2.564311247692359,0.40966435290697467,-0.5775770065192858,-1.773995123871249,-0.9211243529075435,-2.5628407792888948,-2.4945708947255993,-0.36254157878740984,1.8229648607958648,-0.22755395155098357,0.06490271063609829,1.9536401694721446,1.2171423386265614,-1.5347320206026178,-0.23768388389871165,0.7672231138240663,0
-0.488241925903459,-0.8080821370165774,1.2975554883995049,-0.31892983624238447,-0.14539309617596663,-0.9162547733468253,-0.029843651171383545,-2.747757816642138,-2.3665227415596464,-1.450709760856603,-3.2975960979889987,-0.8732221917275235,0.6850674621492504,-0.3429437738750276,0.759711930308113,-1.0171334785028,2.611401651294535,1.558079102152639,2.3180077866662616,2.4180387548587463,0
-0.5732145075967029,0.1822618564799956,-1.1079749951201188,-1.6644550330410952,-1.5308096517572638,0.36427133515404214,-1.0225717178202118,2.584642759336089,-4.082414064652163,-3.0911871732636964,0.8283616721373037,-5.095748211086191,-0.2224478300927166,-0.04674291439060352,-0.7300235081147112,2.084886613245687,-0.41724697973997094,-2.971523934559861,3.3191332220944103,-0.2592455088367738,0
0.7310949376955033,0.7789008747938135,0.18445371012198283,1.0195755102089028,-1.0442216878419466,-0.6128424845345032,-2.4791980825917848,-2.21247270255763,-0.8815921092596875,0.28258007677292274,0.2855958707520342,6.438708904864019,0.4863970931965924,0.23860403879078684,-0.8639580259065318,0.14455639614601545,1.5543750310757964,1.221959919050121,-1.617816022766001,0.4670362359824569,0
0.3941353888100581,-0.3263515120935043,0.42003473792003543,-0.8029029425963639,1.0207650682355935,0.289088908240913,0.8990424483549138,-0.37785219907825807,-1.0715558702840708,1.3443879425542196,1.5735716170049692,1.3038190653899233,-0.9171715208729841,-0.6200732159214215,-0.567708818835774,-0.6261864853600883,3.5982677851676943,-1.7007910378535807,-2.010204321797341,2.2123063696552423,0
1.4859236348880223,2.3574651988625854,1.4298609587251523,-1.5772661944613775,-4.611172356990258,-2.674306046026879,1.2654731627059137,-3.105270732354012,0.26964282189035793,-5.717968008715665,1.2127213041923421,-3.065745279784741,1.0433134332447165,3.6077055223821706,0.6072949256925289,2.7213447473605634,-3.1310129083557006,-4.463306540995644,2.301114297984306,0.5855772868935896,0
1.375618471130179,1.4661578680105776,0.3068084292372398,0.7653330512421855,-0.08588207346703658,-0.6246901349940276,4.4828192735398105,-2.751142327541427,3.3885384770723297,-1.7700572396906353,2.742800533880888,-2.8166000831221,-0.03265730797090822,0.3034928150272287,0.8677170698518124,1.9693830064495765,-5.157869066368748,-2.8401576423226214,-1.2565718018459564,3.064019606530966,0
-0.4653715173718343,3.9037127422569613,-0.3077931004044801,0.20127370381626225,-1.2519046933598879,-2.280929262213464,1.2343482090547462,1.7728359588407154,-3.9546413194359484,4.139658439788368,2.458238322036492,-1.3571394581116067,1.73904450373783,-4.742052016699658,-1.442200763270425,0.07374636941499635,-0.5239433443514245,-0.5893459685941895,4.964353226622474,-0.29285720147657046,0
0.17189142301960536,-1.4245499056796143,0.629886446055147,-0.39543206317633484,-0.3957538497495423,-0.04550933128797707,-0.5415189249794876,3.0718174415987027,-3.630541858591292,-2.9504728248404137,-1.9319917091803096,-6.015032776866385,0.2060336629058852,-1.983104489236482,-0.5121505187719484,2.9301717754915333,3.480136325308929,-3.833569922352072,-0.6947055211183539,0.6435333156478935,0
0.4129684330327487,0.6075468552350834,-2.0874506372795083,1.4304357382950166,-3.3137682732222746,-0.4610768187422128,-0.7206840736492872,-2.2822440091995846,-2.7359942811477294,-1.1612817169297949,-3.4179503180807664,-1.3608635433062763,0.20913057137279298,1.8524925490082,-0.9090140956213895,-2.6089333884748402,3.0139751135667323,0.14496612107242446,4.085225584075398,0.597583948192116,0
-0.002007295977282339,2.436473381903295,1.6179763920239767,-1.7213733574306824,-1.3490029352742463,-0.278425407426086,2.8528511292922056,-2.4505075824966074,-0.6211387326950003,2.7641473926660844,0.3381211950784221,0.437163006740708,-0.20956587524988693,1.7925565820158962,-0.27560535900936006,-3.1232768761930734,0.703511337074086,1.4544470229194317,3.288822404336076,1.863962682485051,0
-0.1665563084404985,1.5718820362156494,1.3992163816305718,0.33352555522555605,-1.655152897601619,1.5017900989977957,-1.6651477059483701,-0.08053535510214105,-4.110647592784741,-1.5426719096171706,-2.297050288255997,-0.412962751320478,0.6976721902524103,-2.28539526994136,-0.45545161831940484,2.4448802166462884,2.8062883235376153,-0.09637866211866897,1.9996941374305777,0.5488450336758799,0
0.7856891457403652,0.14021557330209478,-1.5105450297082872,-0.6711143172811773,0.9560535634929117,0.3076148372173955,-1.3754665646266253,-3.721840458985093,-0.9618216353395412,-3.8912926329501505,-1.1670262153762296,2.523044131151928,-1.3807843176511267,-1.1650308072786242,-0.6844792657578742,1.7270027717949445,-0.9947088104794078,-0.23665372670027696,-1.098856908005713,1.384574658882677,0
0.17881424916905214,6.032481252414403,1.0471473650148446,-1.113557082314538,-1.0788981610628232,-0.29776273985549967,-1.527403955087943,-3.0060792928001154,1.7628219455257899,-2.0512449958342907,1.2172276231681822,4.791366607395682,0.9404997457130624,2.90862473632194,1.3729972324177278,-0.8065472484588585,-4.594695265450434,-1.5143308029200155,-0.855930816336697,0.34193165936172965,0
-1.3940087252660316,0.9217665319170515,-0.8279339689748058,-0.7628536674172649,-0.14039001993490896,-1.0405652073045455,3.007271886461982,-1.0513905989399435,-0.22125330187027548,-1.4683735499853752,1.5203574590816653,-3.7311293279589433,0.08543405940152621,1.3247433194641607,0.7093221858637891,0.80600165046165,-2.426942487300264,-0.8361252177065224,2.2176692421932542,2.76451513452489,0
0.5396857286916716,-0.06729401948393421,-1.3700287663498507,-1.3311463520352744,-0.9378896847798691,-0.818826550894485,1.4827058242743134,-1.5983183447250482,-0.46553093094063036,2.0778850089945204,0.3263219152016936,0.6861076583520385,0.32634775904706836,-0.3615540430469053,-1.5488950955466438,-1.0225965462422861,0.44967859875747695,1.3623282803110754,0.5342908767846941,2.378964288468972,0
0.7436344166496648,4.977510823393206,0.12931572769777416,1.1530247892967498,-0.30668697598496086,-0.802356079252609,0.3678870462528887,2.5712003186978003,-2.6014285159940114,3.6605592092602204,3.6248697837443156,-0.3515569698487587,0.30877885586860876,-3.8201852156930367,1.5279590603221611,-0.2806609724019773,-3.195768369304678,-1.4351589098982238,3.452582704312172,-1.1417238112782533,0
0.5627930278843271,4.962572902852521,-0.06173795206967347,0.5438844171980405,-2.9265390770324275,0.424717527763719,0.44169337104278894,-3.5047475303074127,1.9285324040858982,-0.5721902880266087,0.8490288971999681,2.1595096133157967,0.07458687615318274,1.3330003161697324,-0.8507423011846764,0.10635049061744539,-5.500695403991854,0.6997675164374451,2.1577258229537124,1.3739435588998323,0
0.38263883199883275,-1.321036701990061,-1.6327684867265655,0.9371171420275358,-1.2212041109618657,0.9395078872628189,0.5502763983441599,-2.074112853952416,-3.1296923006581494,-5.794749945203837,0.40822625710839233,-3.7585213764122822,2.155946306720128,2.1615499112904013,0.8070873009722879,1.2601235167039568,-0.6075421333267477,-3.3184453931241698,3.6378255711508936,-1.1167676321769568,0
-0.18570074944391513,0.8793023548957339,0.3872487411723516,-0.9575573235710635,-2.2236880916372215,0.7906326610509533,0.6037791340729246,-3.4756764359722823,-3.059168141428608,1.090261814588336,1.9743287214632688,3.9110130185091148,0.5386411408667778,-2.5517538545963196,1.6031114226218435,1.7573848580260218,0.676234688060904,1.0597110155011649,2.7807816609186378,0.13794834239044718,0
0.8128252644924484,3.1613924822659105,1.1648283004941096,-0.7454391122326784,-2.723602397778258,0.13095062190829157,0.3622931002077392,-2.3379696235294753,-0.12596198640103318,-2.1982841329073635,-0.24007271935012753,-0.32112491670495513,-0.40206839052621524,0.4772352521032954,-0.07420588234596344,1.1445656999680405,-1.1183454595339974,-2.260011513405286,1.4849772953830012,0.17978666944940802,0
-1.16524413741928,0.822491712394129,-0.5830404510796195,1.5277716255398837,1.1556797357519306,-0.283091798239583,1.4196992017657677,-1.274578212812787,-1.6126806207645257,-0.8640011598091674,1.8957740169997392,-1.3630487463875764,-0.630076774696599,-3.4747793136571063,-0.5250204769054174,1.9284559166393993,1.4027336735343332,-2.819880330016182,0.16496401083011847,3.9226743390770125,0
0.12034133530935975,4.196720137554944,-2.9716237078419683,-1.1074768155688215,1.6380827080006766,0.8784603481334855,3.2089261613667626,1.6287788975936626,0.49087800545447213,4.582962004589889,1.7604665739751075,-2.2539300379195883,0.011463247981716976,-3.582173329446113,-0.2768612897914107,-1.7206117310887343,-2.898977036416918,-1.0173619307703645,0.4650468278643497,1.5830779517752704,0
